"id";"danceability";"energy";"loudness";"speechiness";"acousticness";"instrumentalness";"liveness";"valence";"tempo";"duration";"time_signature"
"0lTurWECr2XL607eJAj1A3";"0.462";0.37;-7.779;0.027;0.318;0.0;0.108;0.285;84.738;219653;4.0
"0LtVx5vsq9nfpGsWgjUin6";"0.483";0.121;-15.133;0.035;0.91;0.0;0.089;0.419;106.032;149720;4.0
"0Lw6aQcBFWTQ9m4MSwwwes";"0.722";0.764;-5.656;0.398;0.145;0.0;0.171;0.796;139.831;245413;4.0
"0m0Ew7RcwZaBS8psxgE00P";"0.629";0.581;-7.541;0.058;0.548;0.0;0.127;0.388;123.982;195484;4.0
"0m2orA1i5lLZUOt9XLwSd0";"0.592";0.681;-5.597;0.141;0.362;0.0;0.142;0.491;147.016;217107;4.0
"0McI9sOmkpfd4E72njtU0G";"0.52";0.594;-8.81;0.462;0.44;0.0;0.185;0.393;129.216;230240;5.0
"0mel2N9Ws9r4yLQn5QE21Y";"0.653";0.378;-8.273;0.053;0.658;0.0;0.177;0.54;91.835;201000;4.0
"0mfCH4nfpshBQR9ueZP5eP";"0.656";0.432;-9.481;0.217;0.443;0.0;0.132;0.09;97.022;222374;4.0
"0MIcPSq9n2z5H8TAfEstri";"0.608";0.753;-4.748;0.368;0.103;0.0;0.1;0.482;97.626;200987;4.0
"0mjAU3yKR1QnXnHtjGJqTM";"0.759";0.605;-7.737;0.043;0.156;0.0;0.694;0.64;121.049;158900;4.0
"0MrRAUcB8AZiB9ue2VOBYe";"0.606";0.775;-4.269;0.067;0.262;0.0;0.1;0.307;164.02;228147;4.0
"0n2bvWvMwr0gbjcuTm92eW";"0.322";0.352;-10.986;0.031;0.455;0.003;0.11;0.266;70.429;278360;3.0
"0n2nEtLP3OzDdi12ziIekx";"0.802";0.645;-6.181;0.072;0.272;0.0;0.119;0.376;100.001;157202;4.0
"0N8MGHEDAq29ip7RrlrTeN";"0.537";0.837;-4.477;0.039;0.19;0.0;0.348;0.533;90.083;206120;4.0
"0nbXyq5TXYPCO7pr3N8S4I";"0.896";0.586;-6.687;0.056;0.104;0.0;0.79;0.642;116.971;196653;4.0
"0nFCpnM7nistUWXRZpzOWM";"0.838";0.853;-5.126;0.283;0.168;0.0;0.545;0.692;119.939;177036;4.0
"0Nhu3zSYbEz32IYiobV75e";"0.663";0.575;-4.907;0.046;0.1;0.0;0.133;0.458;110.04;214802;4.0
"0NiXXAI876aGImAd6rTj8w";"0.739";0.792;-4.256;0.042;0.091;0.0;0.052;0.547;104.016;181615;4.0
"0NJp8GyCOWnQh71xKSPfuV";"0.966";0.563;-5.764;0.062;0.002;0.0;0.105;0.363;104.991;173926;4.0
"0NmyHZZMfVBiUSOfDmz9Bf";"0.612";0.687;-7.093;0.182;0.279;0.0;0.209;0.305;99.939;222101;4.0
"0ofbQMrRDsUaVKq2mGLEAb";"0.768";0.517;-4.323;0.031;0.186;0.0;0.104;0.418;104.992;216897;4.0
"0OgGn1ofaj55l2PcihQQGV";"0.758";0.574;-6.889;0.057;0.46;0.003;0.102;0.261;151.985;191147;4.0
"0OI7AFifLSoGzpb8bdBLLV";"0.653";0.718;-5.232;0.213;0.004;0.0;0.054;0.216;82.034;202805;4.0
"0oiCeOPwm4zhwfyIpAE37y";"0.718";0.583;-7.884;0.029;0.623;0.001;0.061;0.422;119.97;212320;4.0
"0OlnLZY4cmQzT6ZGttvWBM";"0.526";0.52;-7.985;0.057;0.435;0.0;0.197;0.13;149.119;183637;4.0
"0OMt4Qyetdbw2eUEvKBdHH";"0.764";0.867;-3.856;0.296;0.125;0.0;0.717;0.767;93.969;225173;4.0
"0oOPa0AlLnjCO6eci0HIdH";"0.515";0.59;-6.761;0.217;0.176;0.0;0.141;0.374;99.785;190000;4.0
"0oPOuDmmkVp3h6puekhs6P";"0.611";0.459;-3.926;0.042;0.614;0.0;0.126;0.177;148.28;213878;4.0
"0Oqc0kKFsQ6MhFOLBNZIGX";"0.649";0.538;-11.196;0.052;0.372;0.006;0.095;0.496;144.979;202193;4.0
"0or0gNaKAXYYCsOrpvRzAu";"0.534";0.218;-11.16;0.111;0.923;0.0;0.094;0.345;76.715;171728;4.0
"0oR0Wr9N52K1vbAOuGvMJz";"0.692";0.792;-5.984;0.245;0.13;0.0;0.255;0.566;129.883;167760;4.0
"0OTBOHjEaoqroFlfut1ZsH";"0.919";0.538;-6.15;0.241;0.024;0.042;0.096;0.597;124.952;203570;4.0
"0OwX5aROoW1Iip8FV51Efg";"0.756";0.589;-5.093;0.232;0.081;0.0;0.176;0.811;146.928;205593;4.0
"0OWZFobGSIW9GrSlQ9C5pc";"0.333";0.412;-8.633;0.029;0.098;0.0;0.113;0.474;85.028;205453;4.0
"0P6AWOA4LG1XOctzaVu5tt";"0.775";0.573;-4.933;0.059;0.495;0.0;0.126;0.667;101.925;171806;4.0
"0pDaqgIForVNO4jrtTxcWT";"0.814";0.653;-0.02;0.036;0.189;0.0;0.088;0.706;130.099;228923;4.0
"0PDUDa38GO8lMxLCRc4lL1";"0.584";0.7;-4.275;0.046;0.117;0.0;0.094;0.438;124.944;202747;4.0
"0PG9fbaaHFHfre2gUVo7AN";"0.747";0.57;-6.711;0.081;0.064;0.0;0.083;0.65;133.992;200890;4.0
"0pJPdSVti6cTM1Q6xYGmcf";"0.776";0.589;-4.543;0.115;0.319;0.0;0.072;0.668;120.034;240093;4.0
"0PowxVSTY2uh1CPc8EPKyX";"0.777";0.831;-2.129;0.177;0.42;0.0;0.105;0.791;160.153;167898;4.0
"0pqnGHJpmpxLKifKRmU6WP";"0.776";0.78;-4.374;0.128;0.062;0.0;0.081;0.666;124.949;204347;4.0
"0prNGof3XqfTvNDxHonvdK";"0.573";0.739;-5.74;0.129;0.029;0.0;0.111;0.451;97.085;230227;4.0
"0pSBuHjILhNEo55xK1zrRt";"0.804";0.886;-2.512;0.04;0.084;0.0;0.266;0.789;144.946;238587;4.0
"0Px86mRlxdB3YqpK6KXWlr";"0.548";0.472;-8.343;0.477;0.626;0.0;0.119;0.138;82.36;197822;4.0
"0q75NwOoFiARAVp4EXU4Bs";"0.795";0.594;-6.2;0.075;0.111;0.0;0.162;0.409;135.002;275080;4.0
"0qaWEvPkts34WF68r8Dzx9";"0.737";0.828;-4.711;0.04;0.015;0.001;0.086;0.517;124.052;208474;4.0
"0qc4QlcCxVTGyShurEv1UU";"0.59";0.642;-3.87;0.122;0.077;0.0;0.105;0.651;107.356;174444;4.0
"0qFX9pVJQB4lBMxRoFXqGr";"0.784";0.58;-6.656;0.167;0.176;0.0;0.098;0.338;76.484;236944;4.0
"0Qh38w01QRXK6KHIv0e3hb";"0.489";0.588;-6.177;0.051;0.029;0.0;0.091;0.187;113.617;269600;4.0
"0QIjsbm2fh1cJ45XO9eGqq";"0.8";0.578;-5.144;0.049;0.004;0.0;0.359;0.367;143.01;204665;4.0
"0QS5rZpm5zN9wV9lJgjyUE";"0.794";0.735;-3.412;0.076;0.176;0.0;0.118;0.777;94.017;219396;4.0
"0QsvXIfqM0zZoerQfsI9lm";"0.542";0.859;-5.651;0.197;0.16;0.005;0.137;0.403;159.797;208053;4.0
"0QV16pno66L6K3fn4W13b7";"0.788";0.689;-7.211;0.13;0.011;0.0;0.22;0.681;136.045;189230;4.0
"0qYTZCo5Bwh1nsUFGZP3zn";"0.755";0.789;-4.502;0.146;0.231;0.0;0.351;0.737;93.973;229849;4.0
"0R6Jlsq25eZB3Wftpxi3oF";"0.38";0.454;-10.271;0.036;0.755;0.623;0.263;0.288;77.592;112013;4.0
"0r9d60ZYPAlFHq8qnUtkXN";"0.878";0.555;-7.639;0.202;0.138;0.0;0.151;0.751;88.029;190909;4.0
"0RFFFGtPn6a58RHY3ccVYX";"0.716";0.461;-9.455;0.061;0.545;0.0;0.102;0.535;121.99;243560;4.0
"0rFQ5cKYJ9WtHSKp9sxVYt";"0.764";0.555;-6.414;0.06;0.275;0.0;0.082;0.255;111.004;169227;4.0
"0rIAC4PXANcKmitJfoqmVm";"0.599";0.887;-3.967;0.098;0.019;0.0;0.3;0.881;170.918;193837;4.0
"0RiRZpuVRbi7oqRdSMwhQY";"0.755";0.522;-4.368;0.058;0.533;0.0;0.069;0.925;89.96;157560;4.0
"0rKtyWc8bvkriBthvHKY8d";"0.515";0.479;-7.458;0.026;0.544;0.006;0.191;0.284;88.964;209274;4.0
"0RLLvYBopDwooCyvnTwgYu";"0.567";0.515;-10.265;0.247;0.354;0.0;0.078;0.321;120.1;224000;1.0
"0RoA7ObU6phWpqhlC9zH4Z";"0.265";0.312;-11.689;0.057;0.243;0.0;0.089;0.1;54.747;269453;3.0
"0rrfXLr1p1yxsUy7LrKoYT";"0.917";0.474;-6.694;0.156;0.259;0.0;0.133;0.801;115.053;148360;4.0
"0rTV5WefWd1J3OwIheTzxM";"0.9";0.4;-8.443;0.124;0.05;0.0;0.088;0.338;136.001;197487;4.0
"0RTzJVkunbGwuRjXDFHnjf";"0.627";0.847;-5.303;0.035;0.024;0.0;0.212;0.611;126.017;251147;4.0
"0RUTnY2B3s05fZuCHsNaUP";"0.72";0.659;-4.727;0.04;0.059;0.0;0.066;0.567;105.955;174841;4.0
"0Rx0DJI556Ix5gBny6EWmn";"0.844";0.644;-6.273;0.048;0.083;0.0;0.113;0.591;122.061;169038;4.0
"0Ryd8975WihbObpp5cPW1t";"0.4";0.795;-3.731;0.461;0.119;0.0;0.159;0.702;190.097;186107;4.0
"0RYXEibxMami3QuT8kn4Iz";"0.922";0.583;-4.982;0.075;0.01;0.0;0.096;0.494;136.043;261615;4.0
"0s3nnoMeVWz3989MkNQiRf";"0.511";0.566;-7.23;0.2;0.349;0.0;0.34;0.218;83.903;239836;4.0
"0s5DNDV6LAKn2u2Ufa3VjQ";"0.709";0.771;-4.598;0.166;0.146;0.0;0.249;0.709;174.006;204453;4.0
"0SaYeGhSXN0dDWstyNTQ56";"0.917";0.476;-6.621;0.066;0.304;0.0;0.103;0.87;93.987;218360;4.0
"0sdbFOyfgAhAhWq8DpzkaW";"0.877";0.547;-5.705;0.18;0.012;0.0;0.028;0.687;99.034;228373;4.0
"0sf12qNH5qcw8qpgymFOqD";"0.513";0.796;-4.075;0.063;0.001;0.0;0.094;0.345;171.017;201573;4.0
"0SfG57HqtBNqKN9O27fo1s";"0.822";0.484;-7.166;0.087;0.031;0.0;0.31;0.093;150.061;129778;4.0
"0SGkqnVQo9KPytSri1H6cF";"0.78";0.574;-5.628;0.141;0.104;0.0;0.129;0.273;81.502;222360;4.0
"0sPJELXHyWpFgkxlzvvRFI";"0.625";0.626;-5.281;0.029;0.22;0.0;0.228;0.282;142.043;196570;4.0
"0sPTfDSZgE3KvcvqaKPtEx";"0.856";0.728;-3.497;0.092;0.135;0.0;0.2;0.797;89.999;181093;4.0
"0STK94RxUulYqWzwFlyAb5";"0.397";0.303;-10.413;0.11;0.798;0.0;0.082;0.17;170.22;197893;3.0
"0SuG9kyzGRpDqrCWtgD6Lq";"0.526";0.328;-9.864;0.046;0.694;0.0;0.112;0.11;116.068;526387;4.0
"0SVsEdvot6vU4byv5yW0oj";"0.81";0.451;-6.348;0.249;0.152;0.054;0.108;0.359;85.417;157600;4.0
"0SvxydoxEEkXt9aMAqTfpB";"0.707";0.608;-4.514;0.055;0.063;0.0;0.118;0.414;126.121;190476;4.0
"0sXvAOmXgjR2QUqLK1MltU";"0.736";0.964;-2.147;0.129;0.198;0.0;0.336;0.953;179.935;227707;4.0
"0sXvjZV7p4uvyPN4uQo3FH";"0.73";0.427;-9.834;0.138;0.379;0.0;0.089;0.392;149.45;240267;3.0
"0Szp49tpFasIjX04Mcsydp";"0.735";0.482;-9.21;0.051;0.205;0.0;0.089;0.795;175.907;193118;4.0
"0T6RSXxFhW8dRTWHI604ld";"0.568";0.636;-4.265;0.204;0.007;0.0;0.105;0.879;113.497;197759;5.0
"0taOCiup4HNG9LmbduVlJj";"0.721";0.711;-9.294;0.293;0.001;0.0;0.347;0.511;107.998;156057;5.0
"0tBbt8CrmxbjRP0pueQkyU";"0.724";0.804;-4.614;0.045;0.124;0.0;0.204;0.306;124.987;197993;4.0
"0TCnOEVeLQMXOUrpPlM7uY";"0.849";0.699;-5.193;0.057;0.185;0.001;0.095;0.078;100.989;256341;4.0
"0tdCy39PgWN8LFWu34ORn3";"0.845";0.399;-7.509;0.309;0.005;0.74;0.102;0.148;143.049;257600;4.0
"0tDfp0vFR95Gg6Mrhza3lX";"0.599";0.508;-9.894;0.105;0.193;0.0;0.329;0.269;163.957;203507;4.0
"0TFVOjSvPTjFHkiZZekK5k";"0.964";0.555;-6.245;0.05;0.03;0.001;0.128;0.338;130.017;218261;4.0
"0tgVpDi06FyKpA1z0VMD4v";"0.599";0.448;-6.312;0.023;0.163;0.0;0.106;0.168;95.05;263400;3.0
"0tICYNayWWhH9GPeFrfjfD";"0.793";0.729;-4.77;0.039;0.08;0.0;0.317;0.488;121.972;195547;4.0
"0TK2YIli7K1leLovkQiNik";"0.759";0.54;-6.039;0.029;0.037;0.0;0.095;0.75;116.947;190960;4.0
"0tKcYR2II1VCQWT79i5NrW";"0.6";0.81;-4.749;0.048;0.007;0.21;0.155;0.298;167.88;187147;4.0
"0TlLq3lA83rQOYtrqBqSct";"0.912";0.412;-8.074;0.124;0.016;0.013;0.104;0.422;154.983;238614;4.0
"0TMGV2zMZXOILVtQLtkI3G";"0.614";0.647;-4.681;0.052;0.069;0.0;0.104;0.368;163.862;184665;4.0
"0tMSssfxAL2oV8Vri0mFHE";"0.319";0.056;-23.023;0.045;0.935;0.004;0.388;0.082;79.764;242652;3.0
"0todbbT9g5uQGbeFCiBf2F";"0.714";0.474;-4.993;0.039;0.374;0.0;0.106;0.376;62.484;212293;3.0
"0tp6mwUt99QnfY95T30Lqj";"0.378";0.963;-3.911;0.068;0.009;0.004;0.294;0.16;103.406;183519;3.0
"0tPQPaOKM32WgMSbPCYyRH";"0.721";0.873;-4.741;0.119;0.079;0.0;0.082;0.552;79.943;172687;4.0
"0tXPhc8LvM4dPvoRwI66XQ";"0.282";0.101;-14.657;0.032;0.934;0.0;0.159;0.141;83.13;264827;4.0
"0u2P5u6lvoDfwTYjAADbn4";"0.351";0.296;-10.109;0.033;0.934;0.0;0.095;0.12;115.284;200186;4.0
"0U6bQIAh6MCGo1xjbIIx2S";"0.765";0.906;-2.097;0.097;0.125;0.0;0.423;0.95;96.071;184558;4.0
"0U6Vg6RUmzADUO0Y9fVKft";"0.492";0.564;-5.811;0.028;0.129;0.0;0.131;0.09;92.544;173627;4.0
"0ubdf6zWT1It2saK41SkO0";"0.807";0.571;-6.937;0.312;0.017;0.0;0.252;0.099;139.996;208504;4.0
"0UeYCHOETPfai02uskjJ3x";"0.636";0.72;-6.195;0.043;0.089;0.018;0.087;0.425;124.944;235813;4.0
"0uIfrUwwg0Z7KTitul7E3T";"0.785";0.792;-4.695;0.064;0.01;0.0;0.104;0.528;155.036;249600;4.0
"0UioblV1x795s55Ur58c6c";"0.788";0.556;-7.655;0.345;0.019;0.0;0.217;0.481;80.012;141009;4.0
"0UPBidRYcgJ2mjZlk08V8x";"0.562";0.502;-10.269;0.255;0.323;0.0;0.076;0.322;120.104;224000;1.0
"0UQwlF2pRkr1lMN6kNNUj3";"0.618";0.795;-1.8;0.113;0.066;0.0;0.309;0.76;185.901;206279;4.0
"0URaKGzNTtzKRtsJN1RkA9";"0.505";0.611;-5.976;0.065;0.826;0.0;0.108;0.176;85.944;210507;4.0
"0usLRFLmYXYahKNgXxsuJc";"0.723";0.906;-4.778;0.279;0.091;0.0;0.077;0.398;125.019;225221;4.0
"0UTHr20nqVFMoji8xYE9yl";"0.465";0.311;-11.748;0.035;0.875;0.0;0.099;0.311;93.373;212773;4.0
"0utlOiJy2weVl9WTkcEWHy";"0.898";0.283;-12.335;0.356;0.319;0.0;0.11;0.469;138.97;216520;4.0
"0uUNN1nSoUx1A4fkDCWDQ7";"0.682";0.656;-4.67;0.044;0.074;0.0;0.353;0.607;130.089;183027;4.0
"0Uv5Kp8sEnriJjkX4oLfNI";"0.636";0.335;-13.327;0.966;0.993;0.0;0.342;0.561;161.68;35240;4.0
"0uxDHazXSSu9bSZ28LsnAN";"0.402";0.754;-4.837;0.043;0.143;0.0;0.358;0.621;108.17;191248;4.0
"0UyljEbX9dqI1K0sqdv6B6";"0.515";0.479;-7.458;0.026;0.544;0.006;0.191;0.284;88.964;209274;4.0
"0v2LUO8oTHnkjQ8MmKuXyk";"0.336";0.231;-6.217;0.05;0.942;0.0;0.188;0.429;168.685;37640;5.0
"0V9cosR5jWa4fr2koARmhD";"0.755";0.751;-4.034;0.075;0.064;0.0;0.081;0.491;102.002;183587;4.0
"0v9Wz8o0BT8DU38R4ddjeH";"0.652";0.795;-5.192;0.174;0.156;0.0;0.123;0.788;135.018;304607;4.0
"0VgkVdmE4gld66l8iyGjgx";"0.833";0.434;-8.795;0.431;0.01;0.022;0.165;0.281;150.062;204600;4.0
"0VhgEqMTNZwYL1ARDLLNCX";"0.696";0.543;-6.164;0.049;0.308;0.0;0.094;0.479;107.969;246880;4.0
"0VJYhKhrHgJ7fgjGaC2k07";"0.597";0.113;-34.475;0.954;0.461;0.0;0.148;0.313;81.311;50748;5.0
"0VKkyBKCXyR99navhVRqcP";"0.769";0.838;-5.238;0.063;0.16;0.0;0.094;0.602;93.996;249609;4.0
"0vmANNClszGQZ0FISySK61";"0.571";0.585;-11.694;0.055;0.301;0.0;0.688;0.732;128.487;179667;4.0
"0vrmHPfoBadXVr2n0m1aqZ";"0.592";0.873;-5.65;0.028;0.072;0.01;0.142;0.516;122.011;277262;4.0
"0VsGaRXR5WAzpu51unJTis";"0.565";0.242;-8.367;0.032;0.762;0.0;0.285;0.237;81.657;243267;4.0
"0VtxQUpwnkeedz0QhhuOgA";"0.691";0.778;-4.957;0.134;0.047;0.0;0.136;0.685;78.496;157643;4.0
"0w1ZtnzQmtmuuoKxHT0pLL";"0.776";0.482;-11.268;0.036;0.481;0.046;0.11;0.128;136.015;247893;4.0
"0w5Bdu51Ka25Pf3hojsKHh";"0.695";0.818;-5.379;0.033;0.006;0.0;0.022;0.916;119.965;182693;4.0
"0wbnC9AUenxp613TYaJsGK";"0.936";0.585;-6.914;0.125;0.014;0.0;0.132;0.242;124.991;255379;4.0
"0WCEaydwN65cvwaW8aqptF";"0.76";0.63;-6.752;0.058;0.096;0.0;0.113;0.502;100.977;203992;4.0
"0WdGQhoAP2LBsqr5Jhit2g";"0.799";0.597;-5.131;0.061;0.079;0.0;0.1;0.419;110.001;199849;4.0
"0WdR2AyLW1Drd3OUdwezM0";"0.71";0.614;-6.757;0.043;0.186;0.0;0.097;0.658;148.152;172107;4.0
"0wdV94AXGRphrbkDWLNzVC";"0.271";0.948;-2.207;0.263;0.047;0.0;0.163;0.515;83.19;186600;4.0
"0wEC0GNF74lAqrEFZJMl1m";"0.508";0.557;-8.967;0.048;0.002;0.013;0.588;0.199;77.572;179013;4.0
"0wfbD5rAksdXUzRvMfM3x5";"0.76";0.303;-11.362;0.028;0.238;0.0;0.294;0.15;99.991;177573;4.0
"0WFgtxiLNr99YaoSdYR3Ud";"0.704";0.782;-5.471;0.164;0.282;0.008;0.076;0.346;93.35;158061;4.0
"0Ws8D3EWUDgY962Xftb0h5";"0.722";0.79;-4.867;0.241;0.152;0.0;0.035;0.434;94.965;235973;4.0
"0Wv5wuenRLI3BcwgT3HPIP";"0.781";0.765;-4.092;0.039;0.534;0.0;0.152;0.564;104.987;198286;4.0
"0X8DcetL926BYiPJYstJTc";"0.511";0.566;-7.23;0.2;0.349;0.0;0.34;0.218;83.903;239836;4.0
"0Xek5rqai2jcOWCYWJfVCF";"0.542";0.674;-4.169;0.21;0.059;0.0;0.096;0.667;76.388;196760;4.0
"0XfOi87h82i09rQjWYG0Bm";"0.767";0.934;-3.057;0.195;0.104;0.0;0.084;0.895;121.069;165467;4.0
"0xG0SHshCStMEyNbNC5d4k";"0.686";0.415;-6.855;0.075;0.39;0.0;0.062;0.446;114.205;176320;4.0
"0xIVvRmjztR1AwuHrkhH41";"0.569";0.785;-4.057;0.046;0.051;0.0;0.086;0.303;128.031;148387;4.0
"0xl1w2q4VLojeXp4JfazPL";"0.903";0.439;-11.813;0.397;0.041;0.0;0.138;0.532;139.112;307593;4.0
"0XLOf9LhyazPX9Ld8jPiUq";"0.708";0.61;-4.522;0.057;0.02;0.0;0.064;0.305;123.038;186113;4.0
"0XOnMqLQDO89iAg7dWWwnG";"0.652";0.31;-10.212;0.051;0.43;0.0;0.182;0.304;119.913;73813;4.0
"0xPaZrF25ltzvz1a2Pm5DQ";"0.503";0.465;-8.077;0.027;0.42;0.0;0.101;0.143;141.796;171827;4.0
"0XPsOSYzDJZJArevQNm2AR";"0.474";0.489;-7.625;0.034;0.467;0.0;0.119;0.23;124.844;208801;4.0
"0XySogm94T51XF5F2jumXm";"0.671";0.529;-7.226;0.307;0.077;0.0;0.086;0.203;161.989;165820;4.0
"0y1QJc3SJVPKJ1OvFmFqe6";"0.489";0.505;-8.022;0.117;0.579;0.0;0.104;0.337;163.255;213707;4.0
"0Y4hwUppbGc8aIBmiTz30A";"0.636";0.805;-4.594;0.327;0.016;0.0;0.079;0.908;92.958;196552;4.0
"0y675KDleCZEudjoeL1sQQ";"0.694";0.466;-6.758;0.038;0.093;0.0;0.098;0.246;103.018;189613;4.0
"0Y7di9ZCmB6Elad5WISaPc";"0.879";0.662;-6.162;0.309;0.033;0.0;0.716;0.723;117.975;189909;4.0
"0y9uTzK9cNKSAEHnpeRG8C";"0.552";0.731;-6.873;0.615;0.054;0.0;0.258;0.632;174.516;248613;4.0
"0YammaEkYSeo9vQYZ1OwS6";"0.703";0.66;-5.119;0.123;0.137;0.0;0.192;0.79;95.031;198947;4.0
"0yFvWTLs3iIwDbc91noXGT";"0.906";0.596;-5.88;0.243;0.058;0.0;0.109;0.701;144.038;226846;4.0
"0YHUITU3w6ws1v8ehT264g";"0.774";0.739;-4.022;0.095;0.032;0.0;0.119;0.823;126.002;246240;4.0
"0ypCvaP431mEM6znlVHNRP";"0.687";0.766;-6.739;0.105;0.31;0.0;0.196;0.629;140.039;193573;4.0
"0yt31hMKZMiyIEfiBiLD2N";"0.675";0.674;-4.984;0.031;0.041;0.0;0.128;0.569;134.941;201240;4.0
"0YwBZKT8JE4U5TwmYE9BV9";"0.406";0.934;-6.668;0.085;0.014;0.0;0.955;0.395;118.823;245680;4.0
"0yYwS7CXKIPC4kWPvZQfsT";"0.665";0.709;-4.117;0.041;0.174;0.0;0.142;0.357;76.058;112105;4.0
"0yyZN5ASdrYu0XYWFzfxUu";"0.702";0.84;-3.547;0.088;0.011;0.0;0.119;0.624;101.99;183573;4.0
"0Z26mbSHJ1dkUu7g9DDgif";"0.57";0.585;-7.041;0.251;0.128;0.0;0.111;0.378;97.285;171987;4.0
"0Z9HQ8YvHqdeOjTwsR3cS7";"0.65";0.765;-4.603;0.046;0.093;0.005;0.119;0.475;107.015;213226;4.0
"0Zbbxnx4SGGHoIow4PpISP";"0.677";0.497;-5.763;0.081;0.152;0.0;0.091;0.419;99.137;236853;4.0
"0zCfmceT1YvtZXGbR6Roht";"0.584";0.752;-6.689;0.058;0.018;0.0;0.647;0.791;125.797;228173;4.0
"0ZExP2I5Ej92PsnG4G1jVG";"0.764";0.672;-4.924;0.184;0.136;0.0;0.076;0.528;137.948;177840;4.0
"0ZiRSqlSsDlY0UyDYU9CTE";"0.66";0.745;-5.499;0.031;0.029;0.0;0.083;0.828;130.074;157080;4.0
"0ZKKJTv21zJpNrKiL0LYyV";"0.841";0.695;-5.625;0.415;0.001;0.0;0.189;0.408;173.368;137232;4.0
"0zl3PdjIl320fK0pxBGWNR";"0.599";0.857;-5.7;0.299;0.032;0.0;0.4;0.469;187.985;151915;4.0
"0ZNrc4kNeQYD9koZ3KvCsy";"0.745";0.346;-7.709;0.331;0.006;0.0;0.088;0.112;203.911;237240;4.0
"0ZoHHROTzwIYeNAHRPedTY";"0.603";0.705;-7.547;0.033;0.556;0.0;0.342;0.89;90.12;239947;4.0
"0Zp10WiPeEi6EUJZvWcNT9";"0.622";0.796;-2.999;0.172;0.667;0.0;0.106;0.62;197.705;169813;4.0
"0Zx8khUcEfCFK2AEoIhC92";"0.657";0.703;-3.402;0.075;0.222;0.0;0.256;0.338;122.381;214693;4.0
"1000nHvUdawXuUHgBod4Wv";"0.703";0.594;-6.146;0.075;0.342;0.0;0.123;0.475;153.848;114893;4.0
"104buTcnP2AsxqB7U1FIZ4";"0.59";0.671;-6.098;0.071;0.048;0.0;0.06;0.438;149.982;169801;4.0
"107CfwBqfICzcKur8k7UCA";"0.634";0.771;-4.957;0.295;0.429;0.0;0.689;0.522;80.971;252027;4.0
"10hMM5nsZQf66ldBlgWBfG";"0.348";0.652;-7.145;0.093;0.017;0.0;0.33;0.172;70.956;192987;4.0
"10Igtw8bSDyyFs7KIsKngZ";"0.755";0.599;-5.042;0.224;0.147;0.0;0.109;0.755;133.123;216632;4.0
"116H0KvKr2Zl4RPuVBruDO";"0.817";0.539;-6.349;0.062;0.014;0.0;0.099;0.158;97.062;210368;4.0
"11cDEev79fPKi6uJCjUhu8";"0.51";0.835;-4.673;0.045;0.008;0.0;0.219;0.435;140.024;226747;4.0
"11Fo4dAH31K7UZHGqCkCmE";"0.654";0.859;-4.321;0.166;0.336;0.0;0.095;0.704;114.87;191000;4.0
"11GGSyTB8cS9TgONHBOhEX";"0.631";0.599;-6.137;0.088;0.067;0.0;0.095;0.727;170.122;190576;4.0
"11kDth1aKUEUMq9r1pqyds";"0.712";0.481;-5.415;0.049;0.173;0.0;0.241;0.062;140.0;196138;4.0
"11KJSRSgaDxqydKYiD2Jew";"0.804";0.648;-7.805;0.117;0.057;0.0;0.102;0.392;117.983;263373;4.0
"11o2y87vqODipLK98a1v34";"0.585";0.782;-4.101;0.09;0.269;0.0;0.156;0.521;121.908;169303;4.0
"11P4sSu6BH2lAbWk1sL6cK";"0.54";0.928;-6.252;0.034;0.089;0.0;0.314;0.796;140.419;272333;4.0
"11ZRYISCsAsLyyJo47DudZ";"0.656";0.568;-5.666;0.041;0.01;0.0;0.094;0.121;134.878;235227;4.0
"12Fkyg9lpmaz2zmKOfw2Y2";"0.442";0.737;-5.046;0.109;0.059;0.0;0.102;0.21;112.93;218320;5.0
"12iDo4Kdw9vA2X1lN3UTVu";"0.752";0.703;-5.268;0.097;0.007;0.0;0.143;0.538;77.021;155134;4.0
"12ip0ceCeszDTDFxDY1AXJ";"0.826";0.466;-7.521;0.043;0.035;0.009;0.083;0.548;124.95;207546;4.0
"12M5uqx0ZuwkpLp5rJim1a";"0.824";0.624;-9.728;0.083;0.781;0.0;0.1;0.248;102.012;287267;4.0
"12mGwph2YzDIlChtq3EdXP";"0.636";0.953;-3.74;0.035;0.024;0.016;0.108;0.397;142.011;273803;4.0
"12o6dxWGk29uIAP3OWY0pM";"0.762";0.437;-5.581;0.057;0.252;0.0;0.09;0.217;106.965;189796;4.0
"12REd1n8PeiHHWOh066tpr";"0.494";0.559;-5.445;0.057;0.436;0.0;0.164;0.264;119.247;233337;4.0
"12SJpYZEdj4kzWZ8FPFg4Y";"0.715";0.62;-5.428;0.051;0.032;0.014;0.088;0.456;96.812;235540;4.0
"132ALUzVLmqYB4UsBj5qD6";"0.767";0.709;-4.47;0.336;0.323;0.0;0.075;0.72;171.993;256972;4.0
"13e6f8t7RKXuxZ0JdaaJRG";"0.735";0.373;-10.478;0.104;0.762;0.002;0.288;0.237;123.081;107673;4.0
"13hvHEstJ4sNbzdroPrPI3";"0.675";0.729;-4.383;0.146;0.056;0.0;0.189;0.63;99.986;190560;4.0
